date,date,ah_consumed,temp,odometer,Avg_Cell_temp_k,Relative_Partial_Ah,SOH Calc,SOH_km_Avg
2020,12,22.226999999999997,33.2,21213.0,306.2,0.2470528455284553,81.70106471563393,81.70106471563393
2021,1,22.770769230769233,34.03076923076923,23227.0,307.03076923076924,0.22863247863247846,82.67884678848388,81.78584764475606
2021,2,20.373076923076926,35.169230769230765,23822.0,308.16923076923075,0.30985511778194685,88.47487095128739,81.95291879190518
2021,3,13.570666666666666,36.42666666666666,28553.0,309.4266666666667,0.5402890695573622,79.66413247292652,81.57368550380627
2021,4,9.695,36.075,30972.0,309.075,0.6715785907859078,75.05840762112221,81.06482404189833
2021,5,17.980000000000004,39.3,31240.0,312.3,0.3909214092140919,84.09788220465059,81.0908438750487
2021,7,11.509999999999998,35.2,34161.0,308.2,0.6100948509485095,77.77516523758034,80.80733059089293
