date,date,ah_consumed,temp,odometer,Avg_Cell_temp_k,Relative_Partial_Ah,SOH Calc,SOH_km_Avg
2020,12,22.226999999999997,32.730000000000004,21213,305.73,0.3095060577819199,77.46589567812414,77.46589567812414
2021,1,23.443571428571428,33.778571428571425,23227,306.7785714285714,0.2717125992988062,79.63602388053452,77.65406626406526
2021,2,21.370833333333334,35.324999999999996,25756,308.325,0.3361033447240343,87.49426894432274,78.62028277976535
2021,3,15.266363636363637,36.90909090909091,28468,309.9090909090909,0.5257420429834223,79.96622532036783,78.7485038058337
2021,4,18.963333333333335,41.36666666666667,30295,314.3666666666667,0.41089365227296254,82.48113698248694,78.97360764520474
2021,5,17.98,39.3,31240,312.3,0.4414414414414414,82.10741693707978,79.06840437314398
2021,6,18.74,33.9,32659,306.9,0.4178316247281765,68.86006348456134,78.62486244837903
2021,7,11.51,35.2,34161,308.2,0.6424355389872631,76.62354741511788,78.5368680928286
